,path,label
2243,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3025[153,50][63,56][116,149].png","153,50,1,63,56,1,116,149,1,0,0,0,0,0,0,0,0,0"
2244,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3026[154,49][63,55][117,148].png","154,49,1,63,55,1,117,148,1,0,0,0,0,0,0,0,0,0"
2245,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3027[155,49][64,55][117,148].png","155,49,1,64,55,1,117,148,1,0,0,0,0,0,0,0,0,0"
2246,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3028[155,50][64,55][117,149].png","155,50,1,64,55,1,117,149,1,0,0,0,0,0,0,0,0,0"
2247,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3029[154,51][63,56][116,149].png","154,51,1,63,56,1,116,149,1,0,0,0,0,0,0,0,0,0"
2248,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_303.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2249,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3030[153,52][62,57][115,150].png","153,52,1,62,57,1,115,150,1,0,0,0,0,0,0,0,0,0"
2250,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3031[152,54][61,59][114,152].png","152,54,1,61,59,1,114,152,1,0,0,0,0,0,0,0,0,0"
2251,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3032[152,55][61,60][114,153].png","152,55,1,61,60,1,114,153,1,0,0,0,0,0,0,0,0,0"
2252,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3033[154,55][62,60][116,153].png","154,55,1,62,60,1,116,153,1,0,0,0,0,0,0,0,0,0"
2253,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3034[155,54][64,59][117,152].png","155,54,1,64,59,1,117,152,1,0,0,0,0,0,0,0,0,0"
2254,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3035[157,53][65,58][118,151].png","157,53,1,65,58,1,118,151,1,0,0,0,0,0,0,0,0,0"
2255,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3036[158,51][65,56][119,149].png","158,51,1,65,56,1,119,149,1,0,0,0,0,0,0,0,0,0"
2256,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3037[159,49][66,54][119,147].png","159,49,1,66,54,1,119,147,1,0,0,0,0,0,0,0,0,0"
2257,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3038[160,45][65,49][118,142].png","160,45,1,65,49,1,118,142,1,0,0,0,0,0,0,0,0,0"
2258,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3039[162,43][65,47][119,140].png","162,43,1,65,47,1,119,140,1,0,0,0,0,0,0,0,0,0"
2259,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_304.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2260,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3040[164,41][65,45][119,138].png","164,41,1,65,45,1,119,138,1,0,0,0,0,0,0,0,0,0"
2261,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3041[165,40][65,44][119,137].png","165,40,1,65,44,1,119,137,1,0,0,0,0,0,0,0,0,0"
2262,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3042[167,39][64,43][119,136].png","167,39,1,64,43,1,119,136,1,0,0,0,0,0,0,0,0,0"
2263,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3043[168,39][63,43][118,136].png","168,39,1,63,43,1,118,136,1,0,0,0,0,0,0,0,0,0"
2264,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3044[168,39][60,42][117,135].png","168,39,1,60,42,1,117,135,1,0,0,0,0,0,0,0,0,0"
2265,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3045[168,39][57,42][115,135].png","168,39,1,57,42,1,115,135,1,0,0,0,0,0,0,0,0,0"
2266,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3046[169,39][55,43][113,135].png","169,39,1,55,43,1,113,135,1,0,0,0,0,0,0,0,0,0"
2267,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3047[171,38][50,43][111,135].png","171,38,1,50,43,1,111,135,1,0,0,0,0,0,0,0,0,0"
2268,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3048[172,38][47,43][110,135].png","172,38,1,47,43,1,110,135,1,0,0,0,0,0,0,0,0,0"
2269,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3049[173,38][45,43][109,135].png","173,38,1,45,43,1,109,135,1,0,0,0,0,0,0,0,0,0"
2270,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_305.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2271,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3050[175,37][42,42][108,134].png","175,37,1,42,42,1,108,134,1,0,0,0,0,0,0,0,0,0"
2272,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3051[176,37][40,42][107,134].png","176,37,1,40,42,1,107,134,1,0,0,0,0,0,0,0,0,0"
2273,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3052[176,36][37,42][105,134].png","176,36,1,37,42,1,105,134,1,0,0,0,0,0,0,0,0,0"
2274,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3053[177,35][34,42][105,133].png","177,35,1,34,42,1,105,133,1,0,0,0,0,0,0,0,0,0"
2275,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3054[178,35][33,42][105,133].png","178,35,1,33,42,1,105,133,1,0,0,0,0,0,0,0,0,0"
2276,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3055[179,35][32,42][105,133].png","179,35,1,32,42,1,105,133,1,0,0,0,0,0,0,0,0,0"
2277,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3056[180,36][31,43][105,134].png","180,36,1,31,43,1,105,134,1,0,0,0,0,0,0,0,0,0"
2278,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3057[182,37][30,45][105,135].png","182,37,1,30,45,1,105,135,1,0,0,0,0,0,0,0,0,0"
2279,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3058[185,38][29,46][106,136].png","185,38,1,29,46,1,106,136,1,0,0,0,0,0,0,0,0,0"
2280,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3059[189,39][29,47][108,137].png","189,39,1,29,47,1,108,137,1,0,0,0,0,0,0,0,0,0"
2281,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_306.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2282,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3060[30,48][111,138].png","30,48,1,111,138,1,0,0,0,0,0,0,0,0,0,0,0,0"
2283,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3061[34,48][119,138].png","34,48,1,119,138,1,0,0,0,0,0,0,0,0,0,0,0,0"
2284,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3062[38,48][125,138].png","38,48,1,125,138,1,0,0,0,0,0,0,0,0,0,0,0,0"
2285,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3063[40,48][129,137].png","40,48,1,129,137,1,0,0,0,0,0,0,0,0,0,0,0,0"
2286,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3064[42,47][132,137].png","42,47,1,132,137,1,0,0,0,0,0,0,0,0,0,0,0,0"
2287,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3065[46,47][135,136].png","46,47,1,135,136,1,0,0,0,0,0,0,0,0,0,0,0,0"
2288,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3066[50,46][138,135].png","50,46,1,138,135,1,0,0,0,0,0,0,0,0,0,0,0,0"
2289,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3067[54,45][141,134].png","54,45,1,141,134,1,0,0,0,0,0,0,0,0,0,0,0,0"
2290,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3068[60,44][144,134].png","60,44,1,144,134,1,0,0,0,0,0,0,0,0,0,0,0,0"
2291,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3069[66,43][147,133].png","66,43,1,147,133,1,0,0,0,0,0,0,0,0,0,0,0,0"
2292,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_307.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2293,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3070[75,42][151,132].png","75,42,1,151,132,1,0,0,0,0,0,0,0,0,0,0,0,0"
2294,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3071[82,40][152,130].png","82,40,1,152,130,1,0,0,0,0,0,0,0,0,0,0,0,0"
2295,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3072[81,40][147,130].png","81,40,1,147,130,1,0,0,0,0,0,0,0,0,0,0,0,0"
2296,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3073[77,40][141,131].png","77,40,1,141,131,1,0,0,0,0,0,0,0,0,0,0,0,0"
2297,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3074[73,40][134,132].png","73,40,1,134,132,1,0,0,0,0,0,0,0,0,0,0,0,0"
2298,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3075[188,35][69,41][128,132].png","188,35,1,69,41,1,128,132,1,0,0,0,0,0,0,0,0,0"
2299,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3076[179,36][65,42][123,133].png","179,36,1,65,42,1,123,133,1,0,0,0,0,0,0,0,0,0"
2300,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3077[170,37][62,43][118,134].png","170,37,1,62,43,1,118,134,1,0,0,0,0,0,0,0,0,0"
2301,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3078[162,38][58,44][113,135].png","162,38,1,58,44,1,113,135,1,0,0,0,0,0,0,0,0,0"
2302,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3079[150,37][52,44][106,135].png","150,37,1,52,44,1,106,135,1,0,0,0,0,0,0,0,0,0"
2303,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_308.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2304,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3080[143,36][47,43][101,134].png","143,36,1,47,43,1,101,134,1,0,0,0,0,0,0,0,0,0"
2305,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3081[136,35][42,42][96,132].png","136,35,1,42,42,1,96,132,1,0,0,0,0,0,0,0,0,0"
2306,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3082[128,33][36,41][91,131].png","128,33,1,36,41,1,91,131,1,0,0,0,0,0,0,0,0,0"
2307,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3083[121,32][30,40][85,130].png","121,32,1,30,40,1,85,130,1,0,0,0,0,0,0,0,0,0"
2308,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3084[114,31][24,40][80,129].png","114,31,1,24,40,1,80,129,1,0,0,0,0,0,0,0,0,0"
2309,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3085[109,30][19,39][76,128].png","109,30,1,19,39,1,76,128,1,0,0,0,0,0,0,0,0,0"
2310,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3086[104,29][14,39][72,128].png","104,29,1,14,39,1,72,128,1,0,0,0,0,0,0,0,0,0"
2311,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3087[94,26][4,37][64,126].png","94,26,1,4,37,1,64,126,1,0,0,0,0,0,0,0,0,0"
2312,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3088[88,24][59,124].png","88,24,1,59,124,1,0,0,0,0,0,0,0,0,0,0,0,0"
2313,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3089[83,22][55,121].png","83,22,1,55,121,1,0,0,0,0,0,0,0,0,0,0,0,0"
2314,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_309.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2315,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3090[80,18][52,118].png","80,18,1,52,118,1,0,0,0,0,0,0,0,0,0,0,0,0"
2316,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3091[78,14][50,113].png","78,14,1,50,113,1,0,0,0,0,0,0,0,0,0,0,0,0"
2317,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3092[77,8][50,108].png","77,8,1,50,108,1,0,0,0,0,0,0,0,0,0,0,0,0"
2318,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3093[78,2][50,101].png","78,2,1,50,101,1,0,0,0,0,0,0,0,0,0,0,0,0"
2319,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3094[51,94].png","51,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2320,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3095[49,89].png","49,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2321,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3096[42,84].png","42,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2322,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3097[33,82].png","33,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2323,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3098[28,83].png","28,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2324,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3099[25,85].png","25,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2325,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_31.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2326,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_310.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2327,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3100[25,88].png","25,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2328,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3101[24,91].png","24,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2329,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3102[24,94].png","24,94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2330,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3103[23,99].png","23,99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2331,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3104[50,6][23,106].png","50,6,1,23,106,1,0,0,0,0,0,0,0,0,0,0,0,0"
2332,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3105[53,11][25,110].png","53,11,1,25,110,1,0,0,0,0,0,0,0,0,0,0,0,0"
2333,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3106[57,16][29,116].png","57,16,1,29,116,1,0,0,0,0,0,0,0,0,0,0,0,0"
2334,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3107[62,21][34,121].png","62,21,1,34,121,1,0,0,0,0,0,0,0,0,0,0,0,0"
2335,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3108[69,26][40,126].png","69,26,1,40,126,1,0,0,0,0,0,0,0,0,0,0,0,0"
2336,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3109[75,31][46,130].png","75,31,1,46,130,1,0,0,0,0,0,0,0,0,0,0,0,0"
2337,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_311.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2338,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3110[81,35][51,134].png","81,35,1,51,134,1,0,0,0,0,0,0,0,0,0,0,0,0"
2339,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3111[87,39][57,138].png","87,39,1,57,138,1,0,0,0,0,0,0,0,0,0,0,0,0"
2340,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3112[96,46][65,145].png","96,46,1,65,145,1,0,0,0,0,0,0,0,0,0,0,0,0"
2341,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3113[99,50][67,148].png","99,50,1,67,148,1,0,0,0,0,0,0,0,0,0,0,0,0"
2342,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3114[101,53][69,152].png","101,53,1,69,152,1,0,0,0,0,0,0,0,0,0,0,0,0"
2343,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3115[102,56][70,155].png","102,56,1,70,155,1,0,0,0,0,0,0,0,0,0,0,0,0"
2344,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3116[102,59][70,158].png","102,59,1,70,158,1,0,0,0,0,0,0,0,0,0,0,0,0"
2345,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3117[102,62][70,161].png","102,62,1,70,161,1,0,0,0,0,0,0,0,0,0,0,0,0"
2346,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3118[103,65][70,164].png","103,65,1,70,164,1,0,0,0,0,0,0,0,0,0,0,0,0"
2347,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3119[103,68][71,167].png","103,68,1,71,167,1,0,0,0,0,0,0,0,0,0,0,0,0"
2348,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_312.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2349,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3120[103,70][71,169].png","103,70,1,71,169,1,0,0,0,0,0,0,0,0,0,0,0,0"
2350,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3121[106,73][74,172].png","106,73,1,74,172,1,0,0,0,0,0,0,0,0,0,0,0,0"
2351,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3122[107,75][75,174].png","107,75,1,75,174,1,0,0,0,0,0,0,0,0,0,0,0,0"
2352,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3123[108,75][76,175].png","108,75,1,76,175,1,0,0,0,0,0,0,0,0,0,0,0,0"
2353,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3124[109,76][77,175].png","109,76,1,77,175,1,0,0,0,0,0,0,0,0,0,0,0,0"
2354,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3125[110,76][78,175].png","110,76,1,78,175,1,0,0,0,0,0,0,0,0,0,0,0,0"
2355,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3126[111,76][0,72][79,175].png","111,76,1,0,72,1,79,175,1,0,0,0,0,0,0,0,0,0"
2356,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3127[111,76][0,72][80,175].png","111,76,1,0,72,1,80,175,1,0,0,0,0,0,0,0,0,0"
2357,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3128[112,76][2,73][80,175].png","112,76,1,2,73,1,80,175,1,0,0,0,0,0,0,0,0,0"
2358,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3129[111,75][4,73][81,175].png","111,75,1,4,73,1,81,175,1,0,0,0,0,0,0,0,0,0"
2359,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_313.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2360,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3130[110,74][5,74][80,174].png","110,74,1,5,74,1,80,174,1,0,0,0,0,0,0,0,0,0"
2361,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3131[108,74][5,75][79,174].png","108,74,1,5,75,1,79,174,1,0,0,0,0,0,0,0,0,0"
2362,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3132[107,73][6,76][78,174].png","107,73,1,6,76,1,78,174,1,0,0,0,0,0,0,0,0,0"
2363,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3133[106,73][7,77][78,175].png","106,73,1,7,77,1,78,175,1,0,0,0,0,0,0,0,0,0"
2364,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3134[106,73][9,78][78,174].png","106,73,1,9,78,1,78,174,1,0,0,0,0,0,0,0,0,0"
2365,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3135[106,72][11,78][79,174].png","106,72,1,11,78,1,79,174,1,0,0,0,0,0,0,0,0,0"
2366,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3136[107,71][13,79][80,174].png","107,71,1,13,79,1,80,174,1,0,0,0,0,0,0,0,0,0"
2367,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3137[107,70][15,80][80,173].png","107,70,1,15,80,1,80,173,1,0,0,0,0,0,0,0,0,0"
2368,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3138[107,69][16,80][81,172].png","107,69,1,16,80,1,81,172,1,0,0,0,0,0,0,0,0,0"
2369,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3139[108,68][18,79][81,172].png","108,68,1,18,79,1,81,172,1,0,0,0,0,0,0,0,0,0"
2370,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_314.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2371,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3140[109,67][19,79][82,171].png","109,67,1,19,79,1,82,171,1,0,0,0,0,0,0,0,0,0"
2372,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3141[108,67][19,80][81,171].png","108,67,1,19,80,1,81,171,1,0,0,0,0,0,0,0,0,0"
2373,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3142[108,66][19,80][81,170].png","108,66,1,19,80,1,81,170,1,0,0,0,0,0,0,0,0,0"
2374,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3143[106,65][17,81][79,170].png","106,65,1,17,81,1,79,170,1,0,0,0,0,0,0,0,0,0"
2375,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3144[102,64][13,81][75,169].png","102,64,1,13,81,1,75,169,1,0,0,0,0,0,0,0,0,0"
2376,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3145[99,63][10,81][72,168].png","99,63,1,10,81,1,72,168,1,0,0,0,0,0,0,0,0,0"
2377,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3146[97,62][8,81][70,167].png","97,62,1,8,81,1,70,167,1,0,0,0,0,0,0,0,0,0"
2378,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3147[96,60][6,79][68,165].png","96,60,1,6,79,1,68,165,1,0,0,0,0,0,0,0,0,0"
2379,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3148[95,58][4,78][67,163].png","95,58,1,4,78,1,67,163,1,0,0,0,0,0,0,0,0,0"
2380,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3149[94,55][3,75][67,160].png","94,55,1,3,75,1,67,160,1,0,0,0,0,0,0,0,0,0"
2381,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_315.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2382,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3150[95,52][3,73][67,157].png","95,52,1,3,73,1,67,157,1,0,0,0,0,0,0,0,0,0"
2383,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3151[96,49][3,70][68,154].png","96,49,1,3,70,1,68,154,1,0,0,0,0,0,0,0,0,0"
2384,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3152[96,44][2,66][68,149].png","96,44,1,2,66,1,68,149,1,0,0,0,0,0,0,0,0,0"
2385,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3153[96,43][1,65][67,148].png","96,43,1,1,65,1,67,148,1,0,0,0,0,0,0,0,0,0"
2386,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3154[96,43][1,65][67,148].png","96,43,1,1,65,1,67,148,1,0,0,0,0,0,0,0,0,0"
2387,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3155[96,43][1,64][67,147].png","96,43,1,1,64,1,67,147,1,0,0,0,0,0,0,0,0,0"
2388,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3156[97,43][2,64][68,147].png","97,43,1,2,64,1,68,147,1,0,0,0,0,0,0,0,0,0"
2389,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3157[99,43][3,64][69,147].png","99,43,1,3,64,1,69,147,1,0,0,0,0,0,0,0,0,0"
2390,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3158[101,43][5,64][71,147].png","101,43,1,5,64,1,71,147,1,0,0,0,0,0,0,0,0,0"
2391,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3159[103,43][7,64][73,148].png","103,43,1,7,64,1,73,148,1,0,0,0,0,0,0,0,0,0"
2392,D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_316.png,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2393,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3160[105,44][9,65][75,148].png","105,44,1,9,65,1,75,148,1,0,0,0,0,0,0,0,0,0"
2394,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3161[108,45][12,65][77,149].png","108,45,1,12,65,1,77,149,1,0,0,0,0,0,0,0,0,0"
2395,"D:\src\YOLO_v3_tutorial_from_scratch\data\feb12\images\train\id_3162[110,46][14,66][79,150].png","110,46,1,14,66,1,79,150,1,0,0,0,0,0,0,0,0,0"
